recording_id,n_neg,neg_mean,neg_med,neg_q99,neg_max,dur_s,tag
sub-007_ses-01_task-szMonitoring_run-02,183,0.007945700037125141,0.0036123027093708,0.11777825027704251,0.2324781864881515,13620.0,spectral-gru__large__h45__sop10
sub-007_ses-01_task-szMonitoring_run-03,940,0.18186960071207645,0.0064414155203848505,0.9944270706176759,0.9980618357658386,68760.0,spectral-gru__large__h45__sop10
sub-007_ses-01_task-szMonitoring_run-04,196,0.24571157927649823,0.01568231498822565,0.9895352542400361,0.991954743862152,14400.0,spectral-gru__large__h45__sop10
sub-007_ses-01_task-szMonitoring_run-05,1216,0.04891793910103024,0.00364959693979465,0.9455431461334224,0.9908072352409364,75600.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-01,104,0.03412146258275379,0.033038785681128446,0.05902537111192941,0.1280765980482101,8880.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-02,969,0.2675926090459367,0.1616747379302978,0.8640997791290284,0.9315305948257446,60780.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-03,142,0.09411798988167244,0.07253200188279145,0.38180625498294835,0.4717376232147217,11160.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-04,1188,0.17701164835998126,0.0991591997444629,0.8709493279457086,0.9368525743484496,73920.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-05,116,0.057581826916028665,0.04705818556249135,0.2182775698602199,0.2268747091293335,9600.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-06,1130,0.17968882886379692,0.08898415416479105,0.8273037326335907,0.8881889581680298,73200.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-07,134,0.14552051590672174,0.11154414340853686,0.46468480914831106,0.5383007526397705,10680.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-08,1189,0.0973688793823724,0.0644365102052688,0.485164974927901,0.6683130264282227,73980.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-09,13,0.0960438830348161,0.066506952047348,0.24393793404102312,0.2527607977390289,3420.0,spectral-gru__large__h45__sop10
sub-008_ses-01_task-szMonitoring_run-11,1197,0.13589326261621315,0.0849593579769134,0.7306643342971798,0.8307185173034668,74460.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-01,1157,0.08344706932261163,0.006316318642348,0.9813683152198792,0.9931653141975404,72060.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-02,78,0.011988104653890937,0.0074349902570247,0.08785501159727623,0.1882087588310241,7320.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-03,1138,0.08667065258817036,0.00552887609228485,0.9639832735061642,0.9896624088287354,76500.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-04,78,0.23853340127374018,0.02695037145167585,0.9693595510721207,0.9785459637641908,7320.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-05,1174,0.04737068169332403,0.00518661201931535,0.7144169723987575,0.9616369009017944,75780.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-06,81,0.05245563333040605,0.0027374923229217,0.8100634574890142,0.9694926738739014,7500.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-07,1244,0.10176484643293007,0.006663296604529001,0.979365808367729,0.9950280785560608,77280.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-08,84,0.018392770681765792,0.008093236014246899,0.2195652365684515,0.5404654145240784,7680.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-09,149,0.017960663928826844,0.0036216902080923,0.17825560390949272,0.8979371786117554,11580.0,spectral-gru__large__h45__sop10
sub-009_ses-01_task-szMonitoring_run-10,90,0.03977049754919583,0.0029806658858433,0.8041844362020493,0.8591321706771851,8040.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-01,219,0.05037709407680599,0.0038674264214932,0.9786148416996002,0.98273104429245,15780.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-02,897,0.030022793168935528,0.0050800731405615,0.5236098051071151,0.9650384187698364,56460.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-03,50,0.10931842122692612,0.0085760876536369,0.9379786312580107,0.9458909034729004,8340.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-04,1252,0.03779231044755777,0.0041564293205737495,0.8453857213258744,0.9351232051849364,77760.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-05,50,0.00576137063209894,0.00184492813423275,0.04766378194093697,0.055693507194519,5640.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-06,1239,0.023174891112856307,0.0038331681862473,0.48962225615977945,0.8407121896743774,76980.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-07,72,0.043570849434116855,0.00284289603587235,0.8218969601392756,0.932728111743927,6960.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-08,164,0.04627262630639026,0.00435231137089425,0.8134847015142446,0.9484371542930604,12480.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-09,1000,0.030729782347218085,0.0046088157687336,0.7221288681030269,0.9397523403167723,62640.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-10,159,0.09635987253449618,0.0095686865970492,0.85216026186943,0.8878224492073059,12180.0,spectral-gru__large__h45__sop10
sub-010_ses-01_task-szMonitoring_run-11,370,0.03199352254096816,0.0031463940395041997,0.7618952429294588,0.9437798857688904,24840.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-01,1019,0.21479172419694498,0.1023483350872993,0.9064439511299133,0.9283868074417114,63780.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-02,190,0.18864903641178415,0.14089820533990854,0.7585348761081695,0.7776855826377869,17880.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-03,396,0.30301152801404546,0.2586868554353714,0.8450201064348221,0.887607753276825,33420.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-04,361,0.18282363308887728,0.1080583855509758,0.6608612656593315,0.8071107864379883,24300.0,spectral-gru__large__h45__sop10
sub-011_ses-01_task-szMonitoring_run-06,130,0.1091059433869444,0.050207953900098745,0.6333834618330001,0.6450137495994568,10440.0,spectral-gru__large__h45__sop10
